assign_date,cve_id,cwe_id,cve_publish_date,cvss2_accesscomplexity,cvss2_accessvector,cvss2_authentication,cvss2_availabilityimpact,cvss2_basescore,cvss2_confidentialityimpact,cvss2_exploitabilityscore,cvss2_impactscore,cvss2_integrityimpact,cvss2_obtainallprivilege,cvss2_obtainotherprivilege,cvss2_obtainuserprivilege,cvss2_severity,cvss2_userinteractionrequired,num_of_affected_cpe,num_of_reference,nvd_poc_link,train_label,assign_to_publish,dw_users,dw_post,reference_tag,reference_source,cpe_products,cpe_vendors,cve_description
2016-04-27,CVE-2016-4150,NVD-CWE-noinfo,2016-06-16,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,27,7,f,t,50,2,2,linux_kernel enterprise_linux_desktop flash_player_for_linux windows_10 mac_os_x mac_os flash_player enterprise_linux_server windows windows_8.1 enterprise_linux_workstation chrome_os,linux microsoft adobe apple google redhat,MS REDHAT SECTRACK CONFIRM SUSE,Third Party Advisory  Patch Vendor Advisory,"Unspecified vulnerability in Adobe Flash Player 21.0.242 and earlier, as used in the Adobe Flash libraries in Microsoft Internet Explorer 10 and 11 and Microsoft Edge, has unknown impact and attack vectors, a different vulnerability than other CVEs listed in MS16-083."
2016-04-27,CVE-2016-4151,NVD-CWE-noinfo,2016-06-16,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,27,7,f,t,50,2,2,linux_kernel enterprise_linux_desktop windows flash_player_for_linux mac_os_x mac_os flash_player enterprise_linux_server windows_10 windows_8.1 enterprise_linux_workstation chrome_os,linux microsoft adobe apple google redhat,MS REDHAT SECTRACK CONFIRM SUSE,Third Party Advisory  Vendor Advisory,"Unspecified vulnerability in Adobe Flash Player 21.0.242 and earlier, as used in the Adobe Flash libraries in Microsoft Internet Explorer 10 and 11 and Microsoft Edge, has unknown impact and attack vectors, a different vulnerability than other CVEs listed in MS16-083."
2015-12-04,CVE-2016-0025,CWE-20,2016-06-16,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,15,2,f,f,195,0,0,word office_compatibility_pack word_for_mac sharepoint_server office_web_apps_server office office_web_apps office_online_server,microsoft,MS SECTRACK,na,"Microsoft Word 2007 SP3, Office 2010 SP2, Word 2010 SP2, Word 2013 SP1, Word 2013 RT SP1, Office 2016, Word 2016, Word for Mac 2011, Word 2016 for Mac, Office Compatibility Pack SP3, Word Automation Services on SharePoint Server 2010 SP2, Word Automation Services on SharePoint Server 2013 SP1, Office Web Apps 2010 SP2, Office Web Apps Server 2013 SP1, and Office Online Server allow remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Memory Corruption Vulnerability."""
2015-12-04,CVE-2016-0199,CWE-119,2016-06-16,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,3,7,t,t,195,2,1,internet_explorer,microsoft,MS FULLDISC SECTRACK MISC IDEFENSE BUGTRAQ EXPLOIT-DB,Exploit Third Party Advisory VDB Entry Third Party Advisory VDB Entry Mailing List Third Party Advisory ,"Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2016-0200 and CVE-2016-3211."
2015-12-04,CVE-2016-0200,CWE-119,2016-06-16,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,3,3,f,t,195,0,0,internet_explorer,microsoft,MS SECTRACK MISC,na,"Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2016-0199 and CVE-2016-3211."
2015-12-04,CVE-2016-0028,CWE-200,2016-06-16,MEDIUM,NETWORK,NONE,NONE,4.3,PARTIAL,8.6,2.9,NONE,f,f,f,MEDIUM,t,6,2,f,f,195,0,0,outlook_web_access exchange_server,microsoft,MS SECTRACK, Third Party Advisory VDB Entry,"Outlook Web Access (OWA) in Microsoft Exchange Server 2013 SP1, Cumulative Update 11, and Cumulative Update 12 and 2016 Gold and Cumulative Update 1 does not properly restrict loading of IMG elements, which makes it easier for remote attackers to track users via a crafted HTML e-mail message, aka ""Microsoft Exchange Information Disclosure Vulnerability."""
2016-03-15,CVE-2016-3198,CWE-254,2016-06-16,MEDIUM,NETWORK,NONE,NONE,4.3,NONE,8.6,2.9,PARTIAL,f,f,f,MEDIUM,t,1,2,f,f,93,0,0,edge,microsoft,MS SECTRACK,na,"Microsoft Edge allows remote attackers to bypass the Content Security Policy (CSP) protection mechanism via a crafted document, aka ""Microsoft Edge Security Feature Bypass."""
2016-03-15,CVE-2016-3199,CWE-119,2016-06-16,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,1,4,f,t,93,0,0,edge,microsoft,MS SECTRACK MISC,na,"The Chakra JavaScript engine in Microsoft Edge allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Scripting Engine Memory Corruption Vulnerability,"" a different vulnerability than CVE-2016-3214."
2016-03-15,CVE-2016-3201,CWE-200,2016-06-16,MEDIUM,NETWORK,NONE,NONE,4.3,PARTIAL,8.6,2.9,NONE,f,f,f,MEDIUM,t,6,3,f,f,93,0,0,edge windows_server_2012 windows_8.1 windows_10,microsoft,MS SECTRACK,na,"Microsoft Windows 8.1, Windows Server 2012 Gold and R2, Windows 10 Gold and 1511, and Microsoft Edge allow remote attackers to obtain sensitive information from process memory via a crafted PDF document, aka ""Windows PDF Information Disclosure Vulnerability,"" a different vulnerability than CVE-2016-3215."
2016-03-15,CVE-2016-3202,CWE-119,2016-06-16,HIGH,NETWORK,NONE,COMPLETE,7.6,COMPLETE,4.9,10,COMPLETE,f,f,f,HIGH,t,6,4,f,f,93,0,0,vbscript internet_explorer chakra_javascript jscript edge,microsoft,MS SECTRACK,na,"The Microsoft (1) Chakra JavaScript, (2) JScript, and (3) VBScript engines, as used in Microsoft Internet Explorer 10 and 11 and Microsoft Edge, allow remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Scripting Engine Memory Corruption Vulnerability."""
2016-03-15,CVE-2016-3203,CWE-20,2016-06-16,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,6,5,f,f,93,0,0,edge windows_server_2012 windows_8.1 windows_10,microsoft,MS BID SECTRACK MISC,na,"Microsoft Windows 8.1, Windows Server 2012 Gold and R2, Windows 10 Gold and 1511, and Microsoft Edge allow remote attackers to execute arbitrary code via a crafted PDF document, aka ""Windows PDF Remote Code Execution Vulnerability."""
2016-03-15,CVE-2016-3205,CWE-119,2016-06-16,HIGH,NETWORK,NONE,COMPLETE,7.6,COMPLETE,4.9,10,COMPLETE,f,f,f,HIGH,t,6,4,f,t,93,0,0,jscript internet_explorer vbscript,microsoft,MS SECTRACK,na,"The Microsoft (1) JScript 5.8 and (2) VBScript 5.7 and 5.8 engines, as used in Internet Explorer 9 through 11 and other products, allow remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Scripting Engine Memory Corruption Vulnerability,"" a different vulnerability than CVE-2016-3206 and CVE-2016-3207."
2016-03-15,CVE-2016-3206,CWE-119,2016-06-16,HIGH,NETWORK,NONE,COMPLETE,7.6,COMPLETE,4.9,10,COMPLETE,f,f,f,HIGH,t,6,4,f,t,93,0,0,jscript internet_explorer vbscript,microsoft,MS SECTRACK,na,"The Microsoft (1) JScript 5.8 and (2) VBScript 5.7 and 5.8 engines, as used in Internet Explorer 9 through 11 and other products, allow remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Scripting Engine Memory Corruption Vulnerability,"" a different vulnerability than CVE-2016-3205 and CVE-2016-3207."
2016-03-15,CVE-2016-3207,CWE-119,2016-06-16,HIGH,NETWORK,NONE,COMPLETE,7.6,COMPLETE,4.9,10,COMPLETE,f,f,f,HIGH,t,6,4,f,t,93,0,0,jscript internet_explorer vbscript,microsoft,MS SECTRACK,na,"The Microsoft (1) JScript 5.8 and (2) VBScript 5.7 and 5.8 engines, as used in Internet Explorer 9 through 11 and other products, allow remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Scripting Engine Memory Corruption Vulnerability,"" a different vulnerability than CVE-2016-3205 and CVE-2016-3206."
2016-03-15,CVE-2016-3210,CWE-119,2016-06-16,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,1,3,f,t,93,0,0,internet_explorer,microsoft,MS BID SECTRACK,na,"The Microsoft (1) JScript and (2) VBScript engines, as used in Internet Explorer 11, allow remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Scripting Engine Memory Corruption Vulnerability."""
2016-03-15,CVE-2016-3211,CWE-119,2016-06-16,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,3,3,f,f,93,0,0,internet_explorer,microsoft,MS SECTRACK MISC,na,"Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2016-0199 and CVE-2016-0200."
2016-03-15,CVE-2016-3212,CWE-79,2016-06-16,MEDIUM,NETWORK,NONE,NONE,4.3,NONE,8.6,2.9,PARTIAL,f,f,f,MEDIUM,t,3,3,f,f,93,0,0,internet_explorer,microsoft,MS BID SECTRACK,na,"The XSS Filter in Microsoft Internet Explorer 9 through 11 does not properly identify JavaScript, which makes it easier for remote attackers to conduct cross-site scripting (XSS) attacks via a crafted web site, aka ""Internet Explorer XSS Filter Vulnerability."""
2016-03-15,CVE-2016-3213,CWE-264,2016-06-16,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,13,4,f,f,93,89,48,windows_rt_8.1 windows_vista windows_server_2008 internet_explorer windows_7 windows_10 windows_server_2012 windows_8.1,microsoft,MS SECTRACK,na,"The Web Proxy Auto Discovery (WPAD) protocol implementation in Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8.1, Windows Server 2012 Gold and R2, Windows RT 8.1, Windows 10 Gold and 1511, and Internet Explorer 9 through 11 has an improper fallback mechanism, which allows remote attackers to gain privileges via NetBIOS name responses, aka ""WPAD Elevation of Privilege Vulnerability."""
2016-03-15,CVE-2016-3222,CWE-119,2016-06-16,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,1,8,f,t,93,0,0,edge,microsoft,MS BID FULLDISC SECTRACK MISC EXPLOIT-DB,na,"Microsoft Edge allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Microsoft Edge Memory Corruption Vulnerability."""
2016-03-15,CVE-2016-3233,CWE-119,2016-06-16,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,f,4,2,f,t,93,0,0,excel office_compatibility_pack,microsoft,MS SECTRACK,na,"Microsoft Excel 2007 SP3, Excel 2010 SP2, and Office Compatibility Pack SP3 allow remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Memory Corruption Vulnerability."""
2016-02-02,CVE-2015-8801,CWE-254,2016-06-30,MEDIUM,LOCAL,NONE,NONE,3.3,PARTIAL,3.4,4.9,PARTIAL,f,f,f,LOW,f,1,3,f,f,149,0,0,endpoint_protection_manager,symantec,BID SECTRACK CONFIRM, Vendor Advisory,Race condition in the client in Symantec Endpoint Protection (SEP) 12.1 before RU6 MP5 allows local users to bypass intended restrictions on USB file transfer by conducting filesystem operations before the SEP device manager recognizes a new USB device.
2016-03-23,CVE-2016-3644,CWE-20,2016-06-30,LOW,NETWORK,NONE,COMPLETE,10,COMPLETE,10,10,COMPLETE,f,f,f,HIGH,f,37,5,f,t,99,0,0,mail_security_for_domino data_center_security_server norton_power_eraser mail_security_for_microsoft_exchange norton_bootable_removal_tool norton_internet_security norton_security_with_backup ngc advanced_threat_protection endpoint_protection protection_for_sharepoint_servers norton_security csapi protection_engine message_gateway_for_service_providers message_gateway norton_360 norton_antivirus,symantec,BID SECTRACK EXPLOIT-DB CONFIRM,Third Party Advisory VDB Entry Vendor Advisory,"The AntiVirus Decomposer engine in Symantec Advanced Threat Protection (ATP); Symantec Data Center Security:Server (SDCS:S) 6.x through 6.6 MP1; Symantec Web Gateway; Symantec Endpoint Protection (SEP) before 12.1 RU6 MP5; Symantec Endpoint Protection (SEP) for Mac; Symantec Endpoint Protection (SEP) for Linux before 12.1 RU6 MP5; Symantec Protection Engine (SPE) before 7.0.5 HF01, 7.5.x before 7.5.3 HF03, 7.5.4 before HF01, and 7.8.0 before HF01; Symantec Protection for SharePoint Servers (SPSS) 6.0.3 through 6.0.5 before 6.0.5 HF 1.5 and 6.0.6 before HF 1.6; Symantec Mail Security for Microsoft Exchange (SMSMSE) before 7.0_3966002 HF1.1 and 7.5.x before 7.5_3966008 VHF1.2; Symantec Mail Security for Domino (SMSDOM) before 8.0.9 HF1.1 and 8.1.x before 8.1.3 HF1.2; CSAPI before 10.0.4 HF01; Symantec Message Gateway (SMG) before 10.6.1-4; Symantec Message Gateway for Service Providers (SMG-SP) 10.5 before patch 254 and 10.6 before patch 253; Norton AntiVirus, Norton Security, Norton Internet Security, and Norton 360 before NGC 22.7; Norton Security for Mac before 13.0.2; Norton Power Eraser (NPE) before 5.1; and Norton Bootable Removal Tool (NBRT) before 2016.1 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via modified MIME data in a message."
2016-03-23,CVE-2016-3645,CWE-189,2016-06-30,LOW,NETWORK,NONE,COMPLETE,10,COMPLETE,10,10,COMPLETE,f,f,f,HIGH,f,37,5,f,t,99,0,0,mail_security_for_domino data_center_security_server norton_power_eraser mail_security_for_microsoft_exchange norton_bootable_removal_tool norton_internet_security norton_security_with_backup ngc advanced_threat_protection endpoint_protection protection_for_sharepoint_servers norton_security csapi protection_engine message_gateway_for_service_providers message_gateway norton_360 norton_antivirus,symantec,BID SECTRACK EXPLOIT-DB CONFIRM,Third Party Advisory VDB Entry Vendor Advisory,"Integer overflow in the TNEF unpacker in the AntiVirus Decomposer engine in Symantec Advanced Threat Protection (ATP); Symantec Data Center Security:Server (SDCS:S) 6.x through 6.6 MP1; Symantec Web Gateway; Symantec Endpoint Protection (SEP) before 12.1 RU6 MP5; Symantec Endpoint Protection (SEP) for Mac; Symantec Endpoint Protection (SEP) for Linux before 12.1 RU6 MP5; Symantec Protection Engine (SPE) before 7.0.5 HF01, 7.5.x before 7.5.3 HF03, 7.5.4 before HF01, and 7.8.0 before HF01; Symantec Protection for SharePoint Servers (SPSS) 6.0.3 through 6.0.5 before 6.0.5 HF 1.5 and 6.0.6 before HF 1.6; Symantec Mail Security for Microsoft Exchange (SMSMSE) before 7.0_3966002 HF1.1 and 7.5.x before 7.5_3966008 VHF1.2; Symantec Mail Security for Domino (SMSDOM) before 8.0.9 HF1.1 and 8.1.x before 8.1.3 HF1.2; CSAPI before 10.0.4 HF01; Symantec Message Gateway (SMG) before 10.6.1-4; Symantec Message Gateway for Service Providers (SMG-SP) 10.5 before patch 254 and 10.6 before patch 253; Norton AntiVirus, Norton Security, Norton Internet Security, and Norton 360 before NGC 22.7; Norton Security for Mac before 13.0.2; Norton Power Eraser (NPE) before 5.1; and Norton Bootable Removal Tool (NBRT) before 2016.1 allows remote attackers to have an unspecified impact via crafted TNEF data."
2016-02-02,CVE-2016-2210,CWE-119,2016-06-30,LOW,NETWORK,NONE,COMPLETE,9,PARTIAL,10,8.5,PARTIAL,f,f,f,HIGH,f,44,5,f,t,149,0,0,norton_power_eraser protection_for_sharepoint_servers mac_os norton_antivirus linux_kernel mail_security_for_microsoft_exchange advanced_threat_protection norton_360 norton_security csapi protection_engine norton_security_with_backup endpoint_protection message_gateway mail_security_for_domino data_center_security_server norton_bootable_removal_tool norton_internet_security message_gateway_for_service_providers ngc,symantec linux apple,BID SECTRACK EXPLOIT-DB CONFIRM,Third Party Advisory VDB Entry Vendor Advisory,"Buffer overflow in Dec2LHA.dll in the AntiVirus Decomposer engine in Symantec Advanced Threat Protection (ATP); Symantec Data Center Security:Server (SDCS:S) 6.x through 6.6 MP1; Symantec Web Gateway; Symantec Endpoint Protection (SEP) before 12.1 RU6 MP5; Symantec Endpoint Protection (SEP) for Mac; Symantec Endpoint Protection (SEP) for Linux before 12.1 RU6 MP5; Symantec Protection Engine (SPE) before 7.0.5 HF01, 7.5.x before 7.5.3 HF03, 7.5.4 before HF01, and 7.8.0 before HF01; Symantec Protection for SharePoint Servers (SPSS) 6.0.3 through 6.0.5 before 6.0.5 HF 1.5 and 6.0.6 before HF 1.6; Symantec Mail Security for Microsoft Exchange (SMSMSE) before 7.0_3966002 HF1.1 and 7.5.x before 7.5_3966008 VHF1.2; Symantec Mail Security for Domino (SMSDOM) before 8.0.9 HF1.1 and 8.1.x before 8.1.3 HF1.2; CSAPI before 10.0.4 HF01; Symantec Message Gateway (SMG) before 10.6.1-4; Symantec Message Gateway for Service Providers (SMG-SP) 10.5 before patch 254 and 10.6 before patch 253; Norton AntiVirus, Norton Security, Norton Internet Security, and Norton 360 before NGC 22.7; Norton Security for Mac before 13.0.2; Norton Power Eraser (NPE) before 5.1; and Norton Bootable Removal Tool (NBRT) before 2016.1 allows remote attackers to execute arbitrary code via a crafted file."
2016-03-23,CVE-2016-3646,CWE-20,2016-06-30,LOW,NETWORK,NONE,COMPLETE,10,COMPLETE,10,10,COMPLETE,f,f,f,HIGH,f,37,5,f,t,99,0,0,mail_security_for_domino data_center_security_server norton_power_eraser mail_security_for_microsoft_exchange norton_bootable_removal_tool norton_security_with_backup norton_internet_security ngc advanced_threat_protection endpoint_protection protection_for_sharepoint_servers norton_security csapi protection_engine message_gateway_for_service_providers message_gateway norton_360 norton_antivirus,symantec,BID SECTRACK EXPLOIT-DB CONFIRM,Third Party Advisory VDB Entry Vendor Advisory,"The AntiVirus Decomposer engine in Symantec Advanced Threat Protection (ATP); Symantec Data Center Security:Server (SDCS:S) 6.x through 6.6 MP1; Symantec Web Gateway; Symantec Endpoint Protection (SEP) before 12.1 RU6 MP5; Symantec Endpoint Protection (SEP) for Mac; Symantec Endpoint Protection (SEP) for Linux before 12.1 RU6 MP5; Symantec Protection Engine (SPE) before 7.0.5 HF01, 7.5.x before 7.5.3 HF03, 7.5.4 before HF01, and 7.8.0 before HF01; Symantec Protection for SharePoint Servers (SPSS) 6.0.3 through 6.0.5 before 6.0.5 HF 1.5 and 6.0.6 before HF 1.6; Symantec Mail Security for Microsoft Exchange (SMSMSE) before 7.0_3966002 HF1.1 and 7.5.x before 7.5_3966008 VHF1.2; Symantec Mail Security for Domino (SMSDOM) before 8.0.9 HF1.1 and 8.1.x before 8.1.3 HF1.2; CSAPI before 10.0.4 HF01; Symantec Message Gateway (SMG) before 10.6.1-4; Symantec Message Gateway for Service Providers (SMG-SP) 10.5 before patch 254 and 10.6 before patch 253; Norton AntiVirus, Norton Security, Norton Internet Security, and Norton 360 before NGC 22.7; Norton Security for Mac before 13.0.2; Norton Power Eraser (NPE) before 5.1; and Norton Bootable Removal Tool (NBRT) before 2016.1 allows remote attackers to execute arbitrary code or cause a denial of service (memory access violation) via a crafted ZIP archive that is mishandled during decompression."
2016-03-23,CVE-2016-3647,NVD-CWE-Other,2016-06-30,LOW,NETWORK,SINGLE,NONE,4,NONE,8,2.9,PARTIAL,f,f,f,MEDIUM,f,1,3,f,f,99,0,0,endpoint_protection_manager,symantec,BID SECTRACK CONFIRM, Vendor Advisory,"Symantec Endpoint Protection Manager (SEPM) 12.1 before RU6 MP5 allows remote authenticated users to conduct server-side request forgery (SSRF) attacks, and trigger network traffic to arbitrary intranet hosts, via a crafted request."
2016-03-23,CVE-2016-3648,CWE-200,2016-06-30,LOW,NETWORK,SINGLE,NONE,4,PARTIAL,8,2.9,NONE,f,f,f,MEDIUM,f,1,3,f,f,99,0,0,endpoint_protection_manager,symantec,BID SECTRACK CONFIRM, Vendor Advisory,"Symantec Endpoint Protection Manager (SEPM) 12.1 before RU6 MP5 allows remote authenticated users to bypass the Authentication Lock protection mechanism, and conduct brute-force password-guessing attacks against management-console accounts, by entering data into the authorization window."
2016-03-23,CVE-2016-3649,CWE-200,2016-06-30,LOW,NETWORK,SINGLE,NONE,4,PARTIAL,8,2.9,NONE,f,f,f,MEDIUM,f,1,3,f,f,99,0,0,endpoint_protection_manager,symantec,BID SECTRACK CONFIRM, Vendor Advisory,Symantec Endpoint Protection Manager (SEPM) 12.1 before RU6 MP5 allows remote authenticated administrators to enumerate administrator accounts via modified GET requests.
2016-02-02,CVE-2016-2207,CWE-20,2016-06-30,LOW,NETWORK,NONE,COMPLETE,10,COMPLETE,10,10,COMPLETE,f,f,f,HIGH,f,44,5,f,t,149,0,0,norton_power_eraser protection_for_sharepoint_servers mac_os norton_antivirus linux_kernel mail_security_for_microsoft_exchange advanced_threat_protection norton_360 norton_security csapi protection_engine norton_security_with_backup endpoint_protection message_gateway mail_security_for_domino data_center_security_server norton_bootable_removal_tool norton_internet_security message_gateway_for_service_providers ngc,symantec linux apple,BID SECTRACK EXPLOIT-DB CONFIRM,Third Party Advisory VDB Entry Vendor Advisory,"The AntiVirus Decomposer engine in Symantec Advanced Threat Protection (ATP); Symantec Data Center Security:Server (SDCS:S) 6.x through 6.6 MP1; Symantec Web Gateway; Symantec Endpoint Protection (SEP) before 12.1 RU6 MP5; Symantec Endpoint Protection (SEP) for Mac; Symantec Endpoint Protection (SEP) for Linux before 12.1 RU6 MP5; Symantec Protection Engine (SPE) before 7.0.5 HF01, 7.5.x before 7.5.3 HF03, 7.5.4 before HF01, and 7.8.0 before HF01; Symantec Protection for SharePoint Servers (SPSS) 6.0.3 through 6.0.5 before 6.0.5 HF 1.5 and 6.0.6 before HF 1.6; Symantec Mail Security for Microsoft Exchange (SMSMSE) before 7.0_3966002 HF1.1 and 7.5.x before 7.5_3966008 VHF1.2; Symantec Mail Security for Domino (SMSDOM) before 8.0.9 HF1.1 and 8.1.x before 8.1.3 HF1.2; CSAPI before 10.0.4 HF01; Symantec Message Gateway (SMG) before 10.6.1-4; Symantec Message Gateway for Service Providers (SMG-SP) 10.5 before patch 254 and 10.6 before patch 253; Norton AntiVirus, Norton Security, Norton Internet Security, and Norton 360 before NGC 22.7; Norton Security for Mac before 13.0.2; Norton Power Eraser (NPE) before 5.1; and Norton Bootable Removal Tool (NBRT) before 2016.1 allows remote attackers to execute arbitrary code or cause a denial of service (memory access violation) via a crafted RAR file that is mishandled during decompression."
2016-02-02,CVE-2016-2209,CWE-119,2016-06-30,LOW,NETWORK,NONE,COMPLETE,9,PARTIAL,10,8.5,PARTIAL,f,f,f,HIGH,f,44,5,f,t,149,0,0,norton_power_eraser protection_for_sharepoint_servers mac_os norton_antivirus linux_kernel mail_security_for_microsoft_exchange advanced_threat_protection norton_360 norton_security csapi protection_engine norton_security_with_backup endpoint_protection message_gateway mail_security_for_domino data_center_security_server norton_bootable_removal_tool norton_internet_security message_gateway_for_service_providers ngc,symantec linux apple,BID SECTRACK EXPLOIT-DB CONFIRM,Third Party Advisory VDB Entry Vendor Advisory,"Buffer overflow in Dec2SS.dll in the AntiVirus Decomposer engine in Symantec Advanced Threat Protection (ATP); Symantec Data Center Security:Server (SDCS:S) 6.x through 6.6 MP1; Symantec Web Gateway; Symantec Endpoint Protection (SEP) before 12.1 RU6 MP5; Symantec Endpoint Protection (SEP) for Mac; Symantec Endpoint Protection (SEP) for Linux before 12.1 RU6 MP5; Symantec Protection Engine (SPE) before 7.0.5 HF01, 7.5.x before 7.5.3 HF03, 7.5.4 before HF01, and 7.8.0 before HF01; Symantec Protection for SharePoint Servers (SPSS) 6.0.3 through 6.0.5 before 6.0.5 HF 1.5 and 6.0.6 before HF 1.6; Symantec Mail Security for Microsoft Exchange (SMSMSE) before 7.0_3966002 HF1.1 and 7.5.x before 7.5_3966008 VHF1.2; Symantec Mail Security for Domino (SMSDOM) before 8.0.9 HF1.1 and 8.1.x before 8.1.3 HF1.2; CSAPI before 10.0.4 HF01; Symantec Message Gateway (SMG) before 10.6.1-4; Symantec Message Gateway for Service Providers (SMG-SP) 10.5 before patch 254 and 10.6 before patch 253; Norton AntiVirus, Norton Security, Norton Internet Security, and Norton 360 before NGC 22.7; Norton Security for Mac before 13.0.2; Norton Power Eraser (NPE) before 5.1; and Norton Bootable Removal Tool (NBRT) before 2016.1 allows remote attackers to execute arbitrary code via a crafted file."
2016-03-15,CVE-2016-3264,CWE-119,2016-07-13,HIGH,NETWORK,NONE,COMPLETE,7.6,COMPLETE,4.9,10,COMPLETE,f,f,f,HIGH,t,4,4,f,t,120,0,0,edge internet_explorer,microsoft,MS BID SECTRACK,na,"Microsoft Internet Explorer 9 through 11 and Microsoft Edge allow remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Microsoft Browser Memory Corruption Vulnerability."""
2016-03-15,CVE-2016-3277,CWE-200,2016-07-13,HIGH,NETWORK,NONE,NONE,2.6,PARTIAL,4.9,2.9,NONE,f,f,f,LOW,t,3,4,f,t,120,0,0,edge internet_explorer,microsoft,MS BID SECTRACK,na,"Microsoft Internet Explorer 10 and 11 and Microsoft Edge allow remote attackers to obtain sensitive information via a crafted web site, aka ""Microsoft Browser Information Disclosure Vulnerability."""
