CVE-ID,MITRE Assign Date,ZDI Published Date,Severity Score,CVE Description,ZDI Description,OG Label,New Label,In ZDI
cve-2016-9357,2016-11-16,,0.0,An issu discov certain legaci eaton epdu -- affect product past end-of-lif eol longer support eamxxx prior june 30 2015 emaxxx prior januari 31 2014 eamaxx prior januari 31 2014 emaaxx prior januari 31 2014 eswaxx prior januari 31 2014 An unauthent attack may abl access configur file special craft url path travers,,f,f,f
cve-2016-9362,2016-11-16,,0.0,An issu discov wago 750-8202/pfc200 prior fw04 releas august 2015 wago 750-881 prior fw09 releas august 2016 wago 0758-0874-0000-0111 By access specif uniform resourc locat url web server malici user abl edit view set without authent,,f,f,f
cve-2016-9957,2016-12-15,,0.0,stack-bas buffer overflow game-music-emu 0.6.1,,f,f,f
cve-2016-9958,2016-12-15,,0.0,game-music-emu 0.6.1 allow remot attack write arbitrari memori locat,,f,f,f
cve-2016-9959,2016-12-15,,0.0,game-music-emu 0.6.1 allow remot attack gener bound 8-bit valu,,f,f,f
cve-2016-10048,2016-12-26,,0.0,directori travers vulner magick/module.c imagemagick 6.9.4-7 allow remot attack load arbitrari modul via unspecifi vector,,f,f,f
cve-2016-10086,2016-12-30,,0.0,rest web servic CA servic desk manag 12.9 CA servic desk manag 14.1 might allow remot authent user read modifi task inform leverag incorrect permiss appli rest request,,f,f,f
cve-2016-10157,2017-01-22,,0.0,akamai netsess 1.9.3.1 vulner dll hijack tri load csunsapi.dl without suppli complet path the issu aggrav mention dll miss instal thu make possibl hijack dll subsequ inject code within akamai netsess process space,,f,f,f
cve-2016-10173,2017-01-29,,0.0,directori travers vulner minitar 0.6 archive-tar-minitar 0.5.2 gem rubi allow remot attack write arbitrari file via .. dot dot tar archiv entri,,f,f,f
cve-2016-10186,2017-01-29,,0.0,An issu discov d-link dwr-932b router /var/miniupnpd.conf deni rule,,f,f,f
