CVE-ID,MITRE Assign Date,ZDI Published Date,Severity Score,CVE Description,ZDI Description,OG Label,New Label,In ZDI
cve-2016-8790,2016-10-18,,0.0,huawei cloudengin 5800 softwar v200r001c00spc700 cloudengin 6800 softwar v200r001c00spc700 cloudengin 7800 softwar v200r001c00spc700 cloudengin 8800 softwar v200r001c00spc700 cloudengin 12800 softwar v200r001c00spc700 could allow attack exploit buffer overflow vulner send craft packet affect system caus main control board reboot,,f,f,f
cve-2016-8776,2016-10-18,,0.0,huawei P9 phone softwar eva-al10c00 eva-cl10c00 eva-dl10c00 eva-tl10c00 P9 lite phone softwar vns-l21c185 allow attack bypass factori reset protect frp enter function modul without author perform oper updat googl account,,f,f,f
cve-2016-8747,2016-10-18,,0.0,An inform disclosur issu discov apach tomcat 8.5.7 8.5.9 9.0.m11 9.0.m15 reverse-proxi configur http11inputbuffer.java allow remot attack read data intend associ differ request,,f,f,f
cve-2016-8749,2016-10-18,,0.0,apach camel 's jackson jacksonxml unmarshal oper vulner remot code execut attack,,f,f,f
cve-2016-8754,2016-10-18,,0.0,huawei oceanstor 5600 V3 v300r003c00 hardcod ssh key vulner hardcod key use encrypt commun data authent differ node devic An attack may obtain hardcod key log devic ssh,,f,f,f
cve-2016-8768,2016-10-18,,0.0,huawei honor 6 honor 6 plu honor 7 phone softwar version earlier 6.9.16 could allow attack disabl pxn defens mechan invok relat drive code crash system escal privileg,,f,f,f
cve-2016-8801,2016-10-18,,0.0,huawei oceanstor 5600 V3 v300r003c00c10 earlier version allow attack administr privileg inject command specif command 's paramet run inject command root privileg,,f,f,f
cve-2016-8860,2016-10-19,,0.0,tor 0.2.8.9 0.2.9.x 0.2.9.4-alpha intern function entitl expect buf_t data nul termin implement or/buffers.c ensur nul termin present allow remot attack caus denial servic client hidden servic relay author crash via craft data,,f,f,f
cve-2016-8856,2016-10-19,,0.0,foxit reader mac 2.1.0804 earlier foxit reader linux 2.1.0805 earlier suffer vulner weak file permiss could exploit attack execut arbitrari code after instal foxit reader 's core file world-writ default allow attack overwrit backdoor code execut privileg user would result privileg escal code execut,,f,f,f
cve-2016-8859,2016-10-19,,0.0,multipl integ overflow tre librari musl libc allow attack caus memori corrupt via larg number 1 state 2 tag trigger out-of-bound write,,f,f,f
cve-2016-8858,2016-10-19,,0.0,disput the kex_input_kexinit function kex.c openssh 6.x 7.x 7.3 allow remot attack caus denial servic memori consumpt send mani duplic kexinit request note third parti report `` openssh upstream consid secur issu '',,f,f,f
cve-2016-8863,2016-10-20,,0.0,heap-bas buffer overflow create_url_list function gena/gena_device.c portabl upnp sdk aka libupnp 1.6.21 allow remot attack caus denial servic crash possibl execut arbitrari code via valid uri follow invalid one callback header subscrib request,,f,f,f
cve-2016-8867,2016-10-21,,0.0,docker engin 1.12.2 enabl ambient capabl misconfigur capabl polici thi allow malici imag bypass user permiss access file within contain filesystem mount volum,,f,f,f
cve-2016-8871,2016-10-21,,0.0,In botan 1.11.29 1.11.32 rsa decrypt certain pad option detect time channel could given suffici queri use recov plaintext aka `` oaep side channel '' attack,,f,f,f
cve-2016-8887,2016-10-22,,0.0,the jp2_colr_destroy function libjasper/jp2/jp2_cod.c jasper 1.900.10 allow remot attack caus denial servic null pointer derefer,,f,f,f
cve-2016-8889,2016-10-23,,0.0,In bitcoin knot v0.11.0.ljr20150711 v0.13.0.knots20160814 fix v0.13.1.knots20161027 debug consol store sensit inform includ privat key wallet passphras persist command histori,,f,f,f
cve-2016-1000032,2016-10-24,,0.0,tgcaptcha2 version 0.3.0 vulner replay attack due miss nonc allow attack use singl solv captcha multipl time,,f,f,f
cve-2016-1000033,2016-10-24,,0.0,shotwel version 0.22.0 possibl version vulner tls/ssl certif valid flaw result potenti man middl attack,,f,f,f
cve-2016-8940,2016-10-25,,0.0,ibm tivoli storag manag ibm spectrum protect 6.1 6.2 6.3 7.1 perform suffici author check sql queri As result attack abl submit sql queri access databas tabl intend access use administr the access product specif databas tabl may allow access password sensit inform product ibm refer 1998946,,f,f,f
cve-2016-8971,2016-10-25,,0.0,ibm webspher MQ 8.0 could allow authent user queue manag permiss caus segment fault would result box reboot resum normal oper ibm refer 1998663,,f,f,f
cve-2016-9009,2016-10-25,,0.0,ibm webspher MQ 8.0 could allow authent user author creat cluster object caus denial servic MQ cluster ibm refer 1998647,,f,f,f
cve-2016-9013,2016-10-25,,0.0,django 1.8.x 1.8.16 1.9.x 1.9.11 1.10.x 1.10.3 use hardcod password temporari databas user creat run test oracl databas make easier remot attack obtain access databas server leverag failur manual specifi password databas set test dictionari,,f,f,f
cve-2016-9014,2016-10-25,,0.0,django 1.8.x 1.8.16 1.9.x 1.9.11 1.10.x 1.10.3 settings.debug true allow remot attack conduct dn rebind attack leverag failur valid http host header settings.allowed_host,,f,f,f
cve-2016-8960,2016-10-25,,0.0,ibm cogno busi intellig 10.2 could allow user lower privileg capabl adopt capabl higher-privileg user intercept higher-privileg user 's cooki valu http request reus subsequ request ibm refer 1993718,,f,f,f
cve-2016-8998,2016-10-25,,0.0,ibm tivoli storag manag server 7.1 could allow authent user tsm administr privileg caus buffer overflow use special craft sql queri execut arbitrari code server ibm refer 1998747,,f,f,f
cve-2016-8919,2016-10-25,,0.0,ibm webspher applic server may vulner denial servic caus allow serial object untrust sourc run caus consumpt resourc,,f,f,f
cve-2016-9015,2016-10-25,,0.0,version 1.17 1.18 python urllib3 librari suffer vulner caus certain configur correctli valid tl certif thi place user librari configur risk man-in-the-middl inform leakag attack thi vulner affect user use version 1.17 1.18 urllib3 librari use option pyopenssl support tl instead regular standard librari tl backend use openssl 1.1 via pyopenssl thi extrem uncommon configur secur impact vulner low,,f,f,f
cve-2016-8999,2016-10-25,,0.0,ibm infospher inform server contain path-rel stylesheet import vulner allow attack render page quirk mode therebi facilit attack inject malici css,,f,f,f
cve-2016-9008,2016-10-25,,0.0,ibm urbancod deploy could allow malici user access agent relay activemq broker jmx interfac run plugin agent,,f,f,f
cve-2016-8938,2016-10-25,,0.0,ibm urbancod deploy could allow user execut code use special craft file upload would replac code server thi code could execut ucd agent machin host custom 's product applic,,f,f,f
cve-2016-8942,2016-10-25,,0.0,ibm tivoli storag product center could allow authent user intim knowledg system edit limit set properti server,,f,f,f
cve-2016-9005,2016-10-25,,0.0,ibm system storag ts3100-ts3200 tape librari could allow unauthent user access compani network chang user 's password gain remot access system,,f,f,f
cve-2016-9012,2016-10-25,,0.0,cloudvis portal cvp 2016.1.2.1 allow remot authent user gain access intern configur mechan via manag plane relat request /web/system/console/bundl,,f,f,f
cve-2016-8954,2016-10-25,,0.0,ibm dashdb local use hard-cod credenti could allow remot attack gain access docker contain databas,,f,f,f
cve-2016-8912,2016-10-25,,0.0,ibm kenexa lm cloud 13.1 13.2 13.2.4 store potenti sensit inform log file could read authent user,,f,f,f
cve-2016-8918,2016-10-25,,0.0,ibm integr bu non default configur could allow remot user authent without provid valid credenti,,f,f,f
cve-2016-9028,2016-10-26,,0.0,unauthor redirect vulner citrix netscal adc 10.1 135.8 10.5 61.11 11.0 65.31/65.35f 11.1 47.14 allow remot attack steal session cooki legitim aaa user via manipul host header,,f,f,f
cve-2016-9036,2016-10-26,,0.0,An exploit incorrect return valu vulner exist mp_check function tarantool 's msgpuck librari 1.3 A special craft packet caus mp_check function incorrectli return success tri check decod map16 packet read outsid bound buffer result denial servic vulner,,f,f,f
cve-2016-9081,2016-10-27,,0.0,joomla 3.4.4 3.6.3 allow attack reset usernam password user group assign possibl perform user account modif via unspecifi vector,,f,f,f
cve-2016-9082,2016-10-27,,0.0,integ overflow write_png function cairo 1.14.6 allow remot attack caus denial servic invalid pointer derefer via larg svg file,,f,f,f
cve-2016-9108,2016-10-28,,0.0,integ overflow js_regcomp function regexp.c artifex softwar inc. muj commit b6de34ac6d8bb7dd5461c57940acfbd3ee7fd93 allow attack caus denial servic applic crash via craft regular express,,f,f,f
cve-2016-9107,2016-10-28,,0.0,the otr plugin gajim send inform cleartext use xhtml allow remot attack obtain sensit inform via unspecifi vector,,f,f,f
cve-2016-9103,2016-10-28,,0.0,the v9fs_xattrcreat function hw/9pfs/9p.c qemu aka quick emul allow local guest OS administr obtain sensit host heap memori inform read xattribut valu write,,f,f,f
cve-2016-9115,2016-10-30,,0.0,heap buffer over-read function imagetotga convert.c jp2 :942 openjpeg 2.1.2 impact denial servic someon must open craft j2k file,,f,f,f
cve-2016-9118,2016-10-30,,0.0,heap buffer overflow write size 4 function pnmtoimag convert.c:1719 openjpeg 2.1.2,,f,f,f
cve-2015-8966,2016-10-30,,0.0,arch/arm/kernel/sys_oabi-compat.c linux kernel 4.4 allow local user gain privileg via craft 1 f_ofd_getlk 2 f_ofd_setlk 3 f_ofd_setlkw command fcntl64 system call,,f,f,f
cve-2016-9125,2016-10-31,,0.0,reviv adserv 3.2.3 suffer session fixat allow arbitrari session identifi forc time invalid exist session upon success authent under circumst could opportun attack steal authent session,,f,f,f
cve-2016-9127,2016-10-31,,0.0,reviv adserv 3.2.3 suffer cross-sit request forgeri csrf the password recoveri form reviv adserv vulner csrf attack thi vulner could exploit send larg number password recoveri email regist user especi conjunct bug caus recoveri email sent user both issu fix,,f,f,f
cve-2016-9134,2016-10-31,,0.0,expon cm 2.3.9 suffer sql inject vulner `` /exppaginator.php '' affect order paramet impact inform disclosur,,f,f,f
cve-2016-9121,2016-10-31,,0.0,go-jos 1.4 suffer invalid curv attack ecdh- algorithm when deriv share key use ecdh- encrypt messag go-jos neglect check receiv public key messag curv static privat key receiv thu make vulner invalid curv attack,,f,f,f
cve-2016-9122,2016-10-31,,0.0,go-jos 1.4 suffer multipl signatur exploit the go-jos librari support messag multipl signatur howev valid sign messag api indic signatur valid could potenti lead confus for exampl user librari might mistakenli read protect header valu attach signatur differ one origin valid,,f,f,f
cve-2016-9132,2016-10-31,,0.0,In botan 1.8.0 1.11.33 decod ber data integ overflow could occur would caus incorrect length field comput some api caller may use return incorrect attack control length field way later caus memori corrupt failur,,f,f,f
cve-2016-9129,2016-10-31,,0.0,reviv adserv 3.2.3 suffer inform exposur through discrep It possibl check whether email address associ one user account target reviv adserv instanc examin messag print password recoveri system such inform howev use directli log system requir usernam,,f,f,f
cve-2016-9128,2016-10-31,,0.0,reviv adserv 3.2.3 suffer reflect xss the affiliate-preview.php script www/admin vulner reflect xss attack thi vulner could use attack steal session ID authent user trick visit specif craft url,,f,f,f
cve-2016-9123,2016-10-31,,0.0,go-jos 1.5 suffer cbc-hmac integ overflow 32-bit architectur An integ overflow could lead authent bypass cbc-hmac encrypt ciphertext 32-bit architectur,,f,f,f
cve-2015-8968,2016-11-02,,0.0,git-fastclon 1.1 permit arbitrari shell command execut .gitmodul If attack instruct user run recurs clone repositori control get client run arbitrari shell command altern attack mitm unencrypt git clone could exploit the ext command run repositori recurs clone submodul updat thi attack work clone local remot repositori,,f,f,f
cve-2015-8969,2016-11-02,,0.0,git-fastclon 1.5 pass user modifi string directli shell command An attack execut malici command modifi string pass argument `` cd `` `` git clone `` command librari,,f,f,f
cve-2016-9156,2016-11-03,,0.0,A vulner siemen sicam pa version v8.09 could allow remot attack upload download delet file certain part file system send special craft packet port 19235/tcp,,f,f,f
cve-2016-9157,2016-11-03,,0.0,A vulner siemen sicam pa version v8.09 could allow remot attack caus denial servic condit potenti lead unauthent remot code execut send special craft packet port 19234/tcp,,f,f,f
cve-2016-9155,2016-11-03,,0.0,the follow siemen brand IP camera model ccmw3025 cvmw3025-ir cfmw3025 prior version 1.41_sp18_s1 ccpw3025 ccpw5025 prior version 0.1.73_s1 ccmd3025-dn18 prior version v1.394_s1 ccid1445-dn18 ccid1445-dn28 ccid1145-dn36 cfis1425 ccis1425 cfms2025 ccms2025 cvms2025-ir cfmw1025 ccmw1025 prior version v2635_sp1 could allow attack network access web server obtain administr credenti certain circumst,,f,f,f
cve-2016-9168,2016-11-03,,0.0,A miss x-frame-opt header nd util monitor ndsd novel edirectori 9.0.2 could use remot attack clickjack,,f,f,f
cve-2016-9160,2016-11-03,,0.0,A vulner siemen simat wincc all version simat wincc v7.2 siemen simat pc 7 all version simat pc 7 v8.0 sp1 could allow remot attack crash activex compon leak part applic memori user trick click malici link certain condit,,f,f,f
cve-2016-9167,2016-11-03,,0.0,ndsd novel edirectori 9.0.2 calcul acl ldap object across partit boundari correctli could lead privileg escal modifi user attribut would otherwis filter acl,,f,f,f
cve-2016-9176,2016-11-03,,0.0,stack buffer overflow send.ex receive.ex compon micro focu rumba 9.4 earlier could use local attack attack abl inject argument binari execut code,,f,f,f
cve-2016-9149,2016-11-03,,0.0,the address object parser palo alto network pan-o 5.0.20 5.1.x 5.1.13 6.0.x 6.0.15 6.1.x 6.1.15 7.0.x 7.0.11 7.1.x 7.1.6 mishandl singl quot charact allow remot authent user conduct xpath inject attack via craft string,,f,f,f
cve-2016-9185,2016-11-04,,0.0,In openstack heat launch new heat stack local url authent user may conduct network discoveri reveal intern network configur affect version =5.0.3 =6.0 =6.1 ==7.0,,f,f,f
cve-2016-9180,2016-11-04,,0.0,perl-xml-twig the option expand_external_ document control extern entiti expans xml :twig work extern entiti alway expand regardless option 's set,,f,f,f
cve-2016-9179,2016-11-04,,0.0,lynx It found lynx n't pars author compon url correctli host name part end could instead trick connect differ host,,f,f,f
cve-2016-9182,2016-11-04,,0.0,expon cm 2.4 use php reflect call method control class use method name check user permiss but method name php reflect case insensit expon cm permit undefin action execut default attack use capit method name bypass permiss check e.g. controller=exphtmleditor action=preview editor=ckeditor controller=exphtmleditor action=preview editor=ckeditor An anonym user reject former access latter,,f,f,f
cve-2016-9181,2016-11-04,,0.0,perl-image-info when pars svg file extern entiti expans xxe disabl An attack could craft svg file process applic use perl-image-info could caus denial servic potenti inform disclosur,,f,f,f
cve-2016-9191,2016-11-05,,0.0,the cgroup offlin implement linux kernel 4.8.11 mishandl certain drain oper allow local user caus denial servic system hang leverag access contain environ execut craft applic demonstr triniti,,f,f,f
cve-2016-9196,2016-11-06,,0.0,A vulner login authent manag cisco aironet 1800 2800 3800 seri access point platform could allow authent local attack gain unrestrict root access underli linux oper system the root linux shell provid advanc troubleshoot avail individu user even root privileg the attack must root password exploit vulner more inform cscvb13893 known affect releas 8.2 121.0 8.3 102.0 known fix releas 8.4 1.53 8.4 1.52 8.3 111.0 8.3 104.23 8.2 130.0 8.2 124.1,,f,f,f
cve-2016-9216,2016-11-06,,0.0,An ike packet pars denial servic vulner ipsecmgr process cisco asr 5000 softwar could allow unauthent remot attack caus ipsecmgr process reload more inform cscuy06917 cscuy45036 cscuy59525 known affect releas 20.0 20.0.m0.62842 20.0.v0 20.0.m0.63229 20.1 20.1.a0 20.1.v0 21.0 21.0.v0 known fix releas 20.0 20.0.63250 20.0.m0.63148 20.0.r0.63294 20.0.r0.63316 20.0.v0.63170 20.0.vg0.63188 20.0.v0 20.0.v0.64175 20.0.vg0.63522 20.1.a0.63166 20.2.a0.63174 20.1.a0.63232 20.2.a0.63237 20.0.m0.63226 20.0.m0.63229 20.0.r0.63294 20.0.r0.63316 20.0.v0.63263 20.0.vg0.63233 20.0.v0 20.0.v0.64175 20.0.vg0.63522 20.1 20.1.63959 20.1.m0.63876 20.1.t0.63886 20.1.v0.64231 20.1.va0.64194 20.1.vb0.64210 20.1.a0 20.1.a0.64023 20.1.v0 20.1.v0.64607 20.2.a0.63895 21.0 21.0.65256 21.0.m0.63881 21.0.m0.64281 21.0.pp0.64366 21.0.v0.65052 21.0.v0 21.0.v0.65831 21.0.vb0.65887 21.1.r0.65130 21.1.r0.65135,,f,f,f
cve-2016-9197,2016-11-06,,0.0,A vulner cli command parser cisco mobil express 2800 3800 seri wireless lan control could allow authent local attack obtain access underli oper system shell root-level privileg more inform cscvb70351 known affect releas 8.3 102.0,,f,f,f
cve-2016-9195,2016-11-06,,0.0,A vulner radiu chang author coa request process cisco wireless lan control wlc could allow unauthent remot attack caus denial servic do condit disconnect singl connect thi vulner affect cisco wireless lan control run softwar releas 8.3.102.0 more inform cscvb01835 known fix releas 8.4 1.49 8.3 111.0 8.3 108.0 8.3 104.24 8.3 102.3,,f,f,f
cve-2016-9211,2016-11-06,,0.0,A vulner tcp port manag cisco on 15454 seri multiservic provis platform could allow unauthent remot attack caus control card unexpectedli reload more inform cscuw26032 known affect releas 10.51,,f,f,f
cve-2016-9203,2016-11-06,,0.0,A vulner internet key exchang version 2 ikev2 featur cisco asr 5000 seri softwar could allow unauthent remot attack caus reload ipsecmgr process more inform cscvb38398 known affect releas 20.2.3 20.2.3.65026 known fix releas 21.1.m0.65431 21.1.pp0.65733 21.1.r0.65467 21.1.r0.65496 21.1.vc0.65434 21.1.vc0.65489 21.2.a0.65437,,f,f,f
cve-2016-9201,2016-11-06,,0.0,A vulner zone-bas firewal featur cisco io cisco io XE softwar could allow unauthent remot attack pass traffic otherwis drop base configur more inform cscuz21015 known affect releas 15.3 3 M3 known fix releas 15.6 2 t0.1 15.6 2.0.1a T0 15.6 2.19 T 15.6 3 M,,f,f,f
cve-2016-9199,2016-11-06,,0.0,A vulner cisco application-host framework caf cisco iox could allow authent remot attack read arbitrari file target system affect product thi vulner affect specif releas cisco iox subsystem cisco io io XE softwar more inform cscvb23331 known affect releas 15.2 6.0.57i E caf-1.1,,f,f,f
cve-2016-9192,2016-11-06,,0.0,A vulner cisco anyconnect secur mobil client window could allow authent local attack instal execut arbitrari execut file privileg equival microsoft window oper system system account more inform cscvb68043 known affect releas 4.3 2039 4.3 748 known fix releas 4.3 4019 4.4 225,,f,f,f
cve-2016-9225,2016-11-06,,0.0,A vulner data plane IP fragment handler cisco adapt secur applianc asa CX context-awar secur modul could allow unauthent remot attack caus CX modul unabl process traffic result denial servic do condit the vulner due improp handl IP fragment An attack could exploit vulner send craft fragment IP traffic across CX modul An exploit could allow attack exhaust free packet buffer share memori shm caus CX modul unabl process traffic result do condit thi vulner affect version asa CX context-awar secur modul cisco releas releas softwar updat address vulner there workaround address vulner cisco bug id cscva62946,,f,f,f
cve-2016-9209,2016-11-06,,0.0,A vulner tcp process cisco firepow system softwar could allow unauthent remot attack download file would normal block affect product the follow cisco product vulner adapt secur applianc asa 5500-x seri firepow servic advanc malwar protect amp network 7000 seri applianc advanc malwar protect amp network 8000 seri applianc firepow 7000 seri applianc firepow 8000 seri applianc firepow threat defens integr servic router isr next gener intrus prevent system ngip blue coat x-seri sourcefir 3D system applianc virtual next-gener intrus prevent system ngipsv vmware more inform cscvb20102 known affect releas 2.9.7.10,,f,f,f
cve-2016-9207,2016-11-06,,0.0,A vulner http traffic server compon cisco expressway could allow unauthent remot attack initi tcp connect arbitrari host thi allow full traffic proxi expressway affect product thi vulner affect cisco expressway seri softwar cisco telepres video commun server vc more inform cscvc10834 known affect releas x8.7.2 x8.8.3 known fix releas x8.9,,f,f,f
cve-2016-9212,2016-11-06,,0.0,A vulner decrypt end-us notif configur paramet cisco asynco softwar cisco web secur applianc could allow unauthent remot attack connect secur websit secur socket layer ssl transport layer secur tl even wsa configur block connect websit affect product thi vulner affect cisco web secur applianc http decrypt option enabl configur devic block connect certain websit more inform cscvb49012 known affect releas 9.0.1-162 9.1.1-074,,f,f,f
cve-2016-9217,2016-11-06,,0.0,A vulner cisco intercloud fabric busi cisco intercloud fabric provid could allow unauthent remot attack connect databas use product more inform cscus99394 known affect releas 7.3 0 ZN 0.99,,f,f,f
cve-2016-9204,2016-11-06,,0.0,A vulner cisco intercloud fabric icf director could allow unauthent remot attack connect intern servic intern account affect product cisco nexu 1000v intercloud affect more inform cscus99379 known affect releas 2.2 1,,f,f,f
cve-2016-9223,2016-11-06,,0.0,A vulner docker engin configur cisco cloudcent orchestr cco formerli cliqr could allow unauthent remot attack instal docker contain high privileg affect system affect product thi vulner affect releas cisco cloudcent orchestr cco deploy docker engin tcp port 2375 open system bound local address 0.0 interfac,,f,f,f
cve-2016-9205,2016-11-06,,0.0,A vulner http 2.0 request handl code cisco io XR softwar could allow unauthent remot attack caus event manag servic daemon emsd crash result denial servic do condit more inform cscvb14425 known affect releas 6.1.1.base known fix releas 6.1.2.6i.mgbl 6.1.22.9i.mgbl 6.2.1.14i.mgbl,,f,f,f
cve-2016-9224,2016-11-06,,0.0,A vulner cisco jabber guest server could allow unauthent remot attack initi connect arbitrari host more inform cscvc31635 known affect releas 10.6 9 known fix releas 11.0 0,,f,f,f
cve-2016-9208,2016-11-06,,0.0,A vulner file manag util download file form servic applic cisco emerg respond could allow authent remot attack access file arbitrari locat file system affect devic more inform cscva98951 cscva98954 cscvb57494 known affect releas 11.5 2.10000.5 known fix releas 12.0 0.98000.14 12.0 0.98000.16,,f,f,f
cve-2016-9210,2016-11-06,,0.0,A vulner cisco unifi report upload tool access via cisco unifi commun manag could allow unauthent remot attack modifi arbitrari file file system more inform cscvb61698 known affect releas 11.5 1.11007.2 known fix releas 12.0 0.98000.168 12.0 0.98000.178 12.0 0.98000.399 12.0 0.98000.510 12.0 0.98000.536 12.0 0.98500.7,,f,f,f
cve-2015-8971,2016-11-07,,0.0,terminolog 0.7.0 allow remot attack execut arbitrari command via escap sequenc modifi window titl written termin similar issu cve-2003-0063,,f,f,f
cve-2016-9249,2016-11-09,,0.0,An undisclos traffic pattern receiv big-ip virtual server tcp fast open enabl may caus traffic manag microkernel tmm restart result denial-of-servic do,,f,f,f
cve-2016-9252,2016-11-09,,0.0,the traffic manag microkernel tmm F5 big-ip 11.5.4 hf3 11.6.x 11.6.1 hf2 12.x 12.1.2 properli handl minimum path mtu option ipv6 allow remot attack caus denial-of-servic do unspecifi vector,,f,f,f
cve-2016-9247,2016-11-09,,0.0,under certain condit big-ip system use virtual server associ fastl4 profil tcp analyt profil specif sequenc packet may caus traffic manag microkernel tmm restart,,f,f,f
cve-2016-9266,2016-11-10,,0.0,listmp3.c libm 0.4.7 allow remot attack unspecifi impact via craft mp3 file trigger invalid left shift,,f,f,f
cve-2016-9262,2016-11-10,,0.0,multipl integ overflow 1 jas_realloc function base/jas_malloc.c 2 mem_res function base/jas_stream.c jasper 1.900.22 allow remot attack caus denial servic via craft imag trigger use free vulner,,f,f,f
cve-2016-9277,2016-11-11,,0.0,integ overflow systemui KK 4.4 L 5.0/5.1 samsung note devic allow attack caus denial servic UI restart via vector involv api activ comput out-of-bound array index aka sve-2016-6906,,f,f,f
cve-2016-9272,2016-11-11,,0.0,A blind sql inject vulner expon cm 2.4.0 rerank array paramet lead site databas inform disclosur denial servic,,f,f,f
cve-2016-9296,2016-11-11,,0.0,A null pointer derefer bug affect 16.02 mani old version p7zip A lack null pointer check variabl folders.packposit function cinarch :readanddecodepackedstream cpp/7zip/archive/7z/7zin.cpp use 7z.so librari 7z applic caus crash denial servic decod malform 7z file,,f,f,f
cve-2016-9279,2016-11-11,,0.0,use-after-fre vulner samsung exyno fimg2d driver android exyno 5433 54xx 7420 chipset allow attack obtain sensit inform via unspecifi vector the samsung ID sve-2016-6853,,f,f,f
cve-2016-9278,2016-11-11,,0.0,the samsung exyno fimg2d driver android exyno 5433 54xx 7420 chipset allow local user caus denial servic kernel panic via craft ioctl command the samsung ID sve-2016-6736,,f,f,f
cve-2015-8972,2016-11-14,,0.0,stack-bas buffer overflow validatemov function frontend/move.cc gnu chess aka gnuchess 6.2.4 might allow context-depend attack execut arbitrari code via larg input demonstr uci mode,,f,f,f
cve-2016-9319,2016-11-14,,0.0,there miss ssl certif valid trend micro enterpris mobil secur android applic 9.7.1193 aka vrts-398,,f,f,f
cve-2016-9310,2016-11-14,,0.0,the control mode mode 6 function ntpd ntp 4.2.8p9 allow remot attack set unset trap via craft control mode packet,,f,f,f
cve-2016-9318,2016-11-14,,0.0,libxml2 2.9.4 earlier use xmlsec 1.2.23 earlier product offer flag directli indic current document may read file may open make easier remot attack conduct xml extern entiti xxe attack via craft document,,f,f,f
cve-2016-9372,2016-11-16,,0.0,In wireshark 2.2.0 2.2.1 profinet i/o dissector could loop excess trigger network traffic captur file thi address plugins/profinet/packet-pn-rtc-one.c reject input mani i/o object,,f,f,f
cve-2016-9339,2016-11-16,,0.0,An issu discov interschalt maritim system vdr g4e version 5.220 prior extern input use construct path file directori without properli neutral special element within pathnam could allow attack read file system path travers,,f,f,f
cve-2016-9345,2016-11-16,,0.0,An issu discov emerson deltav easi secur manag deltav v12.3 deltav v12.3.1 deltav v13.3 critic vulner may allow local attack elev privileg within deltav control system,,f,f,f
cve-2016-9343,2016-11-16,,0.0,An issu discov rockwel autom logix5000 programm autom control frn 16.00 21.00 exclud firmwar version prior frn 16.00 affect By send malform common industri protocol cip packet attack may abl overflow stack-bas buffer execut code control initi nonrecover fault result denial servic,,f,f,f
cve-2016-9347,2016-11-16,,0.0,An issu discov emerson se4801t0x redund wireless i/o card v13.3 se4801t1x simplex wireless i/o card v13.3 deltav wireless i/o card wioc run firmwar avail deltav system releas v13.3 ssh secur shell function enabl unnecessarili,,f,f,f
cve-2016-9354,2016-11-16,,0.0,An issu discov moxa dacent version 1.4 older A special craft project file may caus program crash uncontrol resourc consumpt,,f,f,f
cve-2016-9360,2016-11-16,,0.0,An issu discov gener electr GE profici hmi/scada ifix version 5.8 sim 13 prior version profici hmi/scada cimplic version 9.0 prior version profici historian version 6.0 prior version An attack may abl retriev user password access authent session,,f,f,f
cve-2016-9356,2016-11-16,,0.0,An issu discov moxa dacent version 1.4 older the applic may suffer unquot search path issu,,f,f,f
cve-2016-9368,2016-11-16,,0.0,An issu discov eaton xcomfort ethernet commun interfac eci version 1.07 prior By access specif uniform resourc locat url webserv malici user may abl access file without authent,,f,f,f
cve-2016-9386,2016-11-17,,0.0,the x86 emul xen properli treat x86 null segment unus access memori might allow local hvm guest user gain privileg via vector involv `` unexpect '' base/limit valu,,f,f,f
cve-2016-9415,2016-11-17,,0.0,mybb aka mybulletinboard 1.8.8 window mybb merg system 1.8.8 window allow remot attack overwrit arbitrari css file via vector relat `` style import '',,f,f,f
cve-2016-9418,2016-11-17,,0.0,mybb aka mybulletinboard 1.8.8 window mybb merg system 1.8.8 window might allow remot attack obtain sensit inform acp backup via vector involv short name,,f,f,f
cve-2016-9400,2016-11-17,,0.0,the cclient :processserverpacket method engine/client/client.cpp teeworld 0.6.4 allow remot server write arbitrari physic memori locat possibl execut arbitrari code via vector involv snap handl,,f,f,f
cve-2016-9384,2016-11-17,,0.0,xen 4.7 allow local guest OS user obtain sensit host inform load 32-bit elf symbol tabl,,f,f,f
cve-2015-8977,2016-11-17,,0.0,mybb aka mybulletinboard 1.6.18 1.8.x 1.8.6 mybb merg system 1.8.6 allow remot attack obtain instal path via vector involv error log file,,f,f,f
cve-2016-9410,2016-11-17,,0.0,mybb aka mybulletinboard 1.8.7 mybb merg system 1.8.7 might allow remot attack obtain sensit databas inform via vector involv templat,,f,f,f
cve-2016-9382,2016-11-17,,0.0,xen 4.0.x 4.7.x mishandl x86 task switch vm86 mode allow local 32-bit x86 hvm guest OS user gain privileg caus denial servic guest OS crash leverag guest oper system use hardwar task switch allow new task start vm86 mode,,f,f,f
cve-2016-9401,2016-11-17,,0.0,popd bash might allow local user bypass restrict shell caus use-after-fre via craft address,,f,f,f
cve-2016-9420,2016-11-17,,0.0,mybb aka mybulletinboard 1.8.8 mybb merg system 1.8.8 allow remot attack unspecifi impact via vector relat `` loos comparison fals posit '',,f,f,f
cve-2016-9381,2016-11-17,,0.0,race condit qemu xen allow local x86 hvm guest OS administr gain privileg chang certain data share ring aka `` doubl fetch '' vulner,,f,f,f
cve-2015-8973,2016-11-17,,0.0,xmlhttp.php mybb aka mybulletinboard 1.6.18 1.8.x 1.8.6 mybb merg system 1.8.6 allow remot attack bypass intend access restrict via vector relat forum password,,f,f,f
